id,code_id,nom,descriptif,annee_labellisation,adresse,code_postal,ville,departement,region,latitude,longitude,site_web,facebook,twitter,instagram,dailymotion,tags
242,MHR_53_JR0017,Jardins de Brocéliande,"Contemplatifs et amoureux botanistes font ici l’expérience d’une diversité de couleurs et d’arômes, explorant collections florales, parcours sensoriels atypiques et jardins thématiques. Lieu d’insertion de personnes en situation de handicap. Nombreuses animations (24 ha).",2006,Les Mesnils,35310,Bréal-sous-Montfort,Ille-et-Vilaine,Bretagne,48.05395973,-1.889876425,http://www.jardinsdebroceliande.fr,https://www.facebook.com/JardinsdeBroceliande/?ref=bookmarks,,https://www.instagram.com/jardinsdebroceliande/,,tourisme-et-handicap|jardin-prive|jardin-contemporain
243,MHR_53_JR0018,Jardin du Soleil Levant dans le parc botanique de Haute-Bretagne,"Jardin d’inspiration japonaise, au cœur d’un ensemble de vingt-quatre jardins à thèmes créé à partir de 1995 dans le parc d'un château.",2005,parc floral de Haute-Bretagne,35133,Châtellier,Ille-et-Vilaine,Bretagne,48.42979811,-1.26071468,https://www.jardinbretagne.com/,https://www.facebook.com/parcfloralbretagne/,,,,tourisme-et-handicap|jardin-prive|jardin-contemporain|jardin-de-collection
244,MHR_75_JR0001,Parc arboretum de Neuvic d'Ussel,Label Qualité Hérault,2008,10 place de la Mairie,19160,Neuvic d'Ussel,Corrèze,Nouvelle-Aquitaine,45.38490879,2.273802459,http://www.larboretum-neuvicdussel.com,,,,,monument-historique|jardin-prive|parc-paysager|jardin-de-collection
245,MHR_75_JR0011,Jardins du château de Hautefort,Jardin mixte conçu par le comte Choulot au XIXe siècle. Jardin régulier avec parterres sur les terrasses et parc paysager.,2004,Le Bourg,24390,Hautefort,Dordogne,Nouvelle-Aquitaine,45.25968258,1.144890189,http://www.chateau-hautefort.com,https://www.facebook.com/chateauhautefort/,,https://www.instagram.com/chateaudehautefort/,,monument-historique|protection-site|jardin-prive|parc-paysager|jardin-regulier
246,MHR_75_JR0012,Jardin du château de Montréal,"Au pied du château Renaissance, jardins en terrasses conçus par Achille Duchêne au début du XXe siècle, sur les fortifications dominant la vallée.",2004,Issac,24400,Issac,Dordogne,Nouvelle-Aquitaine,45.0366936,0.34299016,,,,,,protection-site|jardin-prive|jardin-regulier
247,MHR_75_JR0016,Jardin d’Hélys-oeuvre,Atelier-jardin de création artistique dans une propriété du XIXe siècle. Interventions et installations dans l'ancien parc historique.,2013,domaine des Gissous – route départementale 705,24160,Saint-Médard-d’Excideuil,Dordogne,Nouvelle-Aquitaine,45.34146808,1.077464819,http://www.lejardindhelys-oeuvre.fr,,,,,jardin-prive|jardin-contemporain|parc-paysager
248,MHR_75_JR0022,Parc de Majolan,"Parc romantique du XIXe siècle réalisé par le paysagiste Le Breton. Rocailles, grottes, canyons, fausses ruines, ponts et embarcadère ponctuent un vaste parcours d’eau planté d’une grande variété d’essences.",2010,avenue du Général de Gaulle,33290,Blanquefort,Gironde,Nouvelle-Aquitaine,44.90026776,-0.643901825,https://bordeaux-et-vous.com/idees-de-sorties/parc-de-majolan/,,,,,monument-historique|protection-site|parc-paysager|jardin-public
249,MHR_75_JR0026,Jardin de Siaurac,Bois percé et parc vallonné XIXe siècle avec serpentine et arbres remarquables.,2015,"Château Siaurac, Ciorac",33500,Néac,Gironde,Nouvelle-Aquitaine,44.93649136,-0.183506012,http://www.siaurac.com,,,,,jardin-prive|parc-paysager
250,MHR_75_JR0027,Parc Chavat,"Aujourd’hui public, le parc du château Chavat a été créé en 1918 par un industriel éclairé. Jardin mixte en balcon sur la Garonne habité par une importante statuaire, il présente une grande variété végétale et un parcours d’eau inspiré.",2011,rue Pierre Vincent,33720,Podensac,Gironde,Nouvelle-Aquitaine,44.656413,-0.359913,,,,,,monument-historique|parc-paysager|jardin-regulier|jardin-de-collection|jardin-public
251,MHR_75_JR0041,Jardins de la Boirie,"Ce jardin botanique est situé au cœur de la Boirie, vieux village typique de l'Ile d'Oléron. Les propriétaires des lieux, véritables passionnés vous feront découvrir leur collection de sauges (plus de 150 espèces), les vivaces et les plantes rares qui participent au charme du lieu. Ce jardin remarquablement entretenu, incite à la flânerie et à la rêverie.",2006,9 rue Centrale – La Boirie,17310,Saint-Pierre d'Oléron,Charente-Maritime,Nouvelle-Aquitaine,45.94334142,-1.288627759,http://www.lesjardinsdelaboirie.com,https://www.facebook.com/Lesjardinsdelaboirie,https://twitter.com/JardinsBoirie,,,jardin-prive|jardin-contemporain|jardin-de-collection
252,MHR_75_JR0044,Jardins de Cistus,"Créé à partir de 1996 à l'emplacement d'une prairie, ce magnifique jardin proche de la rivière Argenton présente de nombreux conifères, chênes verts, magnolias et essences caduques. Dans une succession d'ambiances différentes, le visiteur découvrira également des arbustes à fleurs (malus, prunus, cornus, halesia, clérodendrons), plusieurs cistes ainsi que des plantes de terre de bruyère. Plusieurs massifs plantés de vivaces aux couleurs harmonieuses agrémentent ce petit coin de paradis.",2015,Grenouillon,79150,Argentonnay,Deux-Sèvres,Nouvelle-Aquitaine,46.94,-0.49,,,,,,jardin-prive|jardin-contemporain
253,MHR_75_JR0045,Jardins du Gué,"Ce jardin a obtenu le label Jardin Remarquable et le Grand Prix du Concours National des Jardins Potagers de France en 2013. Outre le jardin Gourmand, le visiteur pourra déambuler et découvrir le Jardin des Voyageurs, le Jardin de l’Amour, le Jardin des Succulentes, le Jardin des Arts, le Jardin des Braves pour finir par le Jardin du Temps. Une promenade inoubliable aux bords de la rivière.",2013,Le Gué de Flais,79390,Lhoumois,Deux-Sèvres,Nouvelle-Aquitaine,46.71091898,-0.145429373,https://www.jardinsdugue.eu,,,,,jardin-prive|parc-paysager|jardin-de-collection
254,MHR_75_JR0047,Jardin du château de La Guyonnière,"Ce jardin d'inspiration médiévale entouré de fossés et de douves est composé de neuf clos sur une île que l'on visite en franchissant un petit pont-levis. Créé par le paysagiste Alain Richert en 1987, chaque petit jardin développe un thème : jardin des abeilles, jardin de petits fruits, paradis, pommes d'or, véroniques, poisons, itéas, papillons, halésias. Des carrés de vivaces, des roses anciennes enlacent des fruitiers centenaires.",2004,La Guyonnière,79420,Beaulieu-sous-Parthenay,Deux-Sèvres,Nouvelle-Aquitaine,46.58299328,-0.243844986,,,,,,jardin-prive|jardin-inspiration-medievale
255,MHR_75_JR0058,Jardin du Riollet,"En 1996, sur une surface de 16 500 m², débute la création du jardin du Riollet. Le terrain en pente et orienté Nord-Est offrait des conditions difficiles mais avec de la persévérance et de l'imagination, petit à petit le jardin est conçu. Les arbres, tels que les pins sylvestres, les pins maritimes, les pins parasols, ou encore les érables champêtres et les chênes ont été la première base du jardin. Au fil du temps, des balades et des rencontres, nous avons collecté des graines et des boutures de plantes et aussi grâce aux différents matériaux recyclés, comme le bois, l'osier, le noisetier ou le phragmite nous avons pu dessiner et habiller les massifs de ce jardin d'un style anglais-champêtre.",2020,,17600,Le Chay,Charente-Maritime,Nouvelle-Aquitaine,45.6596,-0.8964,http://www.jardinduriollet.fr/,https://www.facebook.com/JardinDuRiollet/,,https://www.instagram.com/jardinduriollet/,,jardin-prive|jardin-contemporain|parc-paysager|jardin-de-collection
256,MHR_75_JR0060,Jardin des Vitailles,"Depuis 1985, au lieu-dit Les Vitailles à Saint-Yrieix-la-Perche, Jean-Louis et Annie Reix mettent en musique leur amour de la nature à travers un jardin de plus d'un hectare. C'est un jardin tout en discrétion où la nature est reine. Un jardin peuplé de châtaigniers trois fois centenaires auxquels font face une forêt de douglas de plus de 70 ans. D'arbres à clochettes d'argent ou à mouchoirs, qui ne fleurissent qu'au bout de dix ou douze ans. De magnolias géants, d'érables de toutes sortes, d'azalées ou de fougères primitives. Une symphonies de verts de toutes les nuances, égayés de-ci, de-là, par quelques touches colorées. Ici, chaque végétal s'épanouit en accord avec ses voisins.",2020,Les Vitailles,87500,Saint-Yrieix-la-Perche,Haute-Vienne,Nouvelle-Aquitaine,45.3024,1.1411,http://www.tourisme-saint-yrieix.com/,,,,,jardin-prive|jardin-contemporain|parc-paysager
257,MHR_93_JR0001,Jardins du prieuré de Salagon,"Labellisé « Musée de France » et « Jardin remarquable », Salagon est un site unique situé à Mane, au cœur de la Haute-Provence et du Luberon. Composé d'un prieuré, classé au titre des monuments historiquse, et de 6 hectares de jardins, le site est à la fois un lieu d’histoire, de culture et de savoirs. Les 1 700 espèces de plantes cultivées dans les 5 jardins à thème illustrent les relations entre la société en Haute-Provence et son environnement végétal. Salagon est un manuel à ciel ouvert à la fois création esthétique, outil pédagogique et lieu de conservation des végétaux et des savoirs.",2005,Prieuré de Salagon,4300,Mane,Alpes-de-Haute-Provence,Provence-Alpes-Côte-d'Azur,43.9343061,5.760820359,http://musee-de-salagon.com,https://www.facebook.com/museesalagon,,,https://www.youtube.com/channel/UCGy2PoRyodQ-NW6bM5xo_pA,tourisme-et-handicap|musee-de-france|jardin-de-collection|jardin-public|jardin-vivrier|jardin-inspiration-medievale
258,MHR_93_JR0007,Jardin de la Villa Fort France,"Jardin en restanques autour de la villa construite vers 1930 par l'écrivain britannique Lady Fortescue. Aujourd'hui, c'est un jardin d'artiste où est présentée une grande variété d'espèces méditerranéennes et exotiques. Une galerie expose les peintures inspirées par le jardin.",2008,237 avenue Saint-Exupéry,6130,Grasse,Alpes-Maritimes,Provence-Alpes-Côte-d'Azur,43.66015499,6.926479563,http://www.valeriedecourcel.fr,,,,,jardin-prive|jardin-contemporain|parc-paysager|jardin-de-collection
259,MHR_93_JR0012,Jardin botanique,"Ouvert au public en 1991, ce jardin est riche de 3500 espèces méditerranéennes issues de différentes régions du monde (collections nationales d’agaves, sauges). Vue panoramique sur la baie des Anges, les Alpes et l’Esterel.",2009,78 avenue de la Corniche fleurie,6200,Nice,Alpes-Maritimes,Provence-Alpes-Côte-d'Azur,43.68489483,7.209539786,https://www.nice.fr/fr/parcs-et-jardins/le-jardin-botanique,,,,,jardin-de-collection|jardin-public
260,MHR_93_JR0025,Parc Olbius Riquier,"Ancienne annexe du Jardin d’Acclimatation de Paris. Jardin d’agrément et botanique, essences exotiques rares, lac, cadre exceptionnel. Zoo (singes verts, daims, chèvres naines, perruches, perroquets ...), serre exotique.",2008,avenue Ambroise Thomas,83400,Hyères,Var,Provence-Alpes-Côte-d'Azur,43.11071837,6.136373878,https://www.hyeres-tourisme.com/patrimoine-culturel/parc-olbius-riquier/,,,,,vpah|jardin-de-collection|jardin-public
261,MHR_93_JR0028,Le Plantier de Costebelle,"Parc d’acclimatation créé en 1857 par la Baronne de Prailly autour de la maison de l’écrivain P. Bourget. Essences exotiques, arboretum, collection botanique, sculptures et fontaine.",2009,714 avenue de la Font des Horts,83400,Hyères,Var,Provence-Alpes-Côte-d'Azur,43.09705025,6.122667789,https://www.hyeres-tourisme.com/patrimoine-culturel/le-plantier-de-costebelle/,,,,,vpah|jardin-prive|parc-paysager|jardin-de-collection
262,MHR_93_JR0031,Domaine du Rayol,"Sur une propriété du Conservatoire du littoral de 20 hectares, jardins évocateurs des paysages méditerranéens du monde, créés par Gilles Clément. 
 Animations tout au long de l’année : ateliers-formations sur la botanique, les usages des plantes, l’aménagement du jardin et le jardinage éco-responsable ; visites guidées thématiques ; activités pour familles avec enfants ; fête à chaque changement de saison ; Fête des Plantes méditerranéennes le 1er week-end d’octobre ; concerts ; expositions temporaires ; sentier marin.",2005,avenue des Belges,83820,Le Rayol-Canadel,Var,Provence-Alpes-Côte-d'Azur,43.15641228,6.481818259,http://www.domainedurayol.org,https://www.facebook.com/domainedurayol,https://twitter.com/DomaineduRayol,https://www.instagram.com/domainedurayol/,,monument-historique|protection-site|parc-paysager|jardin-de-collection|jardin-public
263,MHR_93_JR0040,Jardin blanc et conservatoire des plantes tinctoriales,"Situé sur les terrasses du Château de Lauris datant du XVIIIe siècle, en surplomb de la vallée de la Durance, ce jardin botanique unique en Europe est entièrement consacré aux plantes tinctoriales, plus de 250 espèces de plantes dont on extrait des colorants pour la teinture, la peinture, l’encre, l’alimentation et la cosmétique.
 Animations : en cours d’année visites guidées à 17h tous les mardis et samedis, stages et ateliers adultes/enfants (teinture, peinture, encres, sorties botaniques et jardinage), expositions.",2011,La Calade,84360,Lauris,Vaucluse,Provence-Alpes-Côte-d'Azur,43.74580873,5.312190056,http://www.couleur-garance.com,https://www.facebook.com/Couleur-Garance-1656512191277657/,,,,jardin-de-collection|jardin-public
264,MHR_93_JR0047,Jardin de la Basse Fontaine,"Le jardin de la basse fontaine est un jardin privé situé proche du village provençal de Puymeras dans le Vaucluse à 6 km de Vaison la Romaine. Exposé face au Mont Ventoux, il s'étend sur une superficie de 6000m2. Sa végétation est en majorité méditerranéenne.
 Lire au calme sous une tonnelle, s'allonger au bord d'une piscine ou d'un bassin, déjeuner sous une terrasse ombragée, c'est en pensant à ces instants de bien-être que Jean-Paul Boyer a créé ""Le jardin de la Basse Fontaine"". Avec sa sensibilité, il a su jouer avec les coloris, les volumes et les espaces et faire évoluer sans cesse son joli jardin.",2019,675 chemin de Sainte Jalle,84110,Puyméras,Vaucluse,Provence-Alpes-Côte-d'Azur,44.274788,5.129619,https://www.lejardindelabassefontaine.com,,,,,jardin-prive|jardin-contemporain
265,MHR_84_JR0009,Jardins du château d'Opme,"Dans l'esprit du XVIIe siècle, ce double jardin en terrasses vous séduira. Le premier jardin est régulier avec un grand bassin, le second est un potager ornemental avec des fontaines et des jeux d'eau.",2004,Château d'Opme,63540,Romagnat,Puy-de-Dôme,Auvergne-Rhône-Alpes,45.69204317,3.084486723,,,,,,monument-historique|jardin-prive|jardin-regulier|jardin-vivrier
266,MHR_84_JR0011,La Terre Pimprenelle,"Jardin paysager privé (1 hectare), créé en 2001 par Raphaël Benedetti, structuré sur le nombre d'or. Pénétrez dans les ellipses et les spirales pour découvrir des plantes rares aux formes et feuillages méconnus, d'originales pierres géantes, des oeuvres d'art. Des bassins et un ruisseau accueillent des plantes aquatiques. Ouvert toute l'année.",2011,La Terre Pimprenelle,7440,Alboussière,Ardèche,Auvergne-Rhône-Alpes,44.9445959,4.729966968,http://sites.google.com/site/jardinlaterrepimprenelle/,https://www.facebook.com/Jardin-La-Terre-Pimprenelle-Alboussi%C3%A8re-Ard%C3%A8che-1705871403013532/,,,,jardin-prive|jardin-contemporain|jardin-de-collection
267,MHR_84_JR0018,Domaine départemental de Lacroix-Laval,"Ce domaine public de 115 hectares comprend un jardin régulier, un potager conservatoire de 5000 m², un jardin anglais, puis des zones plus naturelles où alternent prairies et forêts dans un paysage vallonné. Les dernières interventions en matière de composition intervenues entre 1919 et 1925 sont attribuées aux paysagistes Achille Duchêne et Linossier. Entre espaces naturels et paysages, prairies et forêts, jardin à la française et parc à l'anglaise, potager et serre, tous sont articulés autour du château. Des kilomètres de chemins sont aménagés ainsi que 2 km de parcours de santé ainsi que de nombreuses animations autour de la nature et de l'environnement.",2015,"1171, ave de Lacroix-Laval",69280,Marcy-l’Étoile,Rhône,Auvergne-Rhône-Alpes,45.78847692,4.713534415,https://www.grandlyon.com/parcs/domaine-de-lacroix-laval.html,,,,,jardin-contemporain|parc-paysager|jardin-regulier|jardin-de-collection|jardin-public|jardin-vivrier
268,MHR_84_JR0020,Jardin des herbes,"Créé en 1990 par Danielle Arcucci, ce jardin public contemporain de 3000 m² domine la vallée du Rhône. Regroupées par forme, couleur et vertus médicinales, 200 herbes ornent les terrasses selon différents dessins géométriques, passages ombrés, cascade, et parterre en forme de soleil. Ouvert toute l'année et sur RV pour les VG.",2006,Le Bourg,26700,La Garde Adhémar,Drôme,Auvergne-Rhône-Alpes,44.39257962,4.752174318,http://www.la-garde-adhemar.com,,,,,protection-site|jardin-contemporain|jardin-de-collection|jardin-public|jardin-vivrier
269,MHR_84_JR0023,Jardin des Cinq sens,"Situé sur les rives du lac Léman, ce Jardin privé de 2500 m2 est un écrin végétal inspiré des labyrinthes du Moyen-Age. Plusieurs jardins intimistes invitent à l’éveil des sens et à la découverte d’une grande diversité de plantes. Cette œuvre vivante a été créée par Yves et Anne-Monique d’Yvoire avec le concours d’Alain Richert et d’André Gayraud,",2004,rue du Lac,74140,Yvoire,Haute-Savoie,Auvergne-Rhône-Alpes,46.370888,6.325697,http://www.jardin5sens.net,https://www.facebook.com/jardin5sens/,,https://www.instagram.com/jardin5sens/,,jardin-prive|jardin-contemporain|jardin-regulier|jardin-vivrier|jardin-inspiration-medievale
270,MHR_84_JR0031,Jardin des fontaines pétrifiantes,"Le Jardin des Fontaines Pétrifiantes est un lieu de découverte et de détente. L'eau accompagne le visiteur dans ce site féerique où le travail des jardiniers met en valeur de nombreuses espèces végétales avec humour et poésie. Les sources du jardin, exceptionnellement calcaires, donnent naissance aux fontaines pétrifiantes, les tufières. Ces structures naturelles de plusieurs mètres sont le résultat de la transformation des végétaux en roche. Elles forment un écrin pour un jardin luxuriant où petits et grands s'émerveillent.",2019,184 Impasse des Tufières,38840,La Sone,Isère,Auvergne-Rhône-Alpes,,,http://www.visites-nature-vercors.com/fr/jardin/decouvrez-notre-jardin/,https://www.facebook.com/jardin.fontaines,,,,jardin-prive
271,MHR_84_JR0032,Les jardins secrets,"Situés en Haute-Savoie, entre Annecy et Aix les Bains, les Jardins Secrets offrent une flânerie dépaysante et conviviale. Ces jardins sont l'oeuvre d'une vie. Nicole et Alain Moumen ont intégré́ dans leurs jardins des matériaux habituellement peu utilisés par les paysagistes, en les détournant souvent de leur fonction habituelle : bois, galets, mortier de chaux, cuivre, verre et eau. Fleurs et plantes s'épanouissent librement et subliment une architecture audacieuse. Fruit d'une création imaginative, jardins, salons, galeries, patios, fontaines se succèdent et composent sur 7000 m2 une mosaïque aux inspirations variées au coeur d'un univers unique et authentique",2019,"1561, route de Lagnat",74150,Vaulx,Haute-Savoie,Auvergne-Rhône-Alpes,45.55,5.59,https://www.jardins-secrets.com,https://www.facebook.com/jardins.secrets74/,,https://www.instagram.com/jardins.secrets/,,jardin-prive|jardin-contemporain
272,MHR_28_JR0005,Parc du château de Canon,"Parc et jardins anglo français.
 Jardins conservés intacts depuis le XVIIIe siècle.
 Fabriques du XVIIIe siècle.
 Jardin de Transition : Cour d’honneur à la Française et parc à l’anglaise
 Jardins clos fleuris en enfilade : les Chartreuses.",2004,Château de Canon,14270,Mezidon-Canon,Calvados,Normandie,49.07865897,-0.094649792,http://www.chateaudecanon.com,,,https://www.instagram.com/chateau_de_canon/,,monument-historique|jardin-prive|parc-paysager|jardin-regulier
273,MHR_28_JR0024,Jardin de Claude Monet,"La propriété où Claude Monet a vécu de 1883 à 1926 est devenue la Fondation Claude Monet de Giverny. On peut y voir sa précieuse collection d'estampes japonaises et le vaste atelier des Nymphéas qui abrite la Boutique. Les jardins ont été reconstitués à l'identique. Devant la maison, le Clos Normand, propose du printemps à l'automne la palette changeante d'une peintre jardinier «fou de fleurs». Plus bas, formé par une dérivation de l'Epte, le jardin d'eau avec son célèbre pont japonais, ses glycines, ses azalées, son étang est un écrin de ciel et d'eau qui donna naissance à l'univers pictural des Nymphéas.",2004,84 rue Claude Monet,27620,Giverny,Eure-et-Loir,Normandie,49.0755,1.5337,http://www.claude-monet-giverny.fr,,,,,monument-historique|jardin-public
274,MHR_28_JR0025,Parc du château de Fontaine-la-Soret,"Parc et jardins de 14 hectares se divisant en trois temps: parc classique de feuillus puis jardin remodelé par Russel Page dans les années 1960-1970 : bassins, jardins clos....et enfin jardin romantique autour d'un étang de 400m de long crée dans la seconde moitié du XIXe siècle par Victor Crombes.",2015,"4, Place de l'église",27550,Fontaine-la-Soret,Eure-et-Loir,Normandie,49.15055747,0.718893707,http://www.fontainelasoret.info,,,https://www.instagram.com/chateaudedree_officiel/,,monument-historique|protection-site|jardin-prive|parc-paysager
275,MHR_28_JR0026,Jardin du château de Champ-de-Bataille,"A propos du Champ de Bataille, Jean de La Varende écrivait : ""Ici règne l'ampleur. Le décor n'intervient qu'après la déclaration de puissance"". Cette idée a guidé Jacques Garcia lorsqu'il a recrée des jardins qui sans doute avaient été somptueux. Rejetant l'option d'une reconstitution anachronique de jardins français à la mode du Grand siècle, Jacques Garcia devait prendre d'emblée le parti d'une œuvre contemporaine puisant à la source antique.",2004,place du Château,27110,Le Neubourg,Eure-et-Loir,Normandie,49.144661,0.895972,http://www.chateauduchampdebataille.com,,,https://www.instagram.com/chateau_du_champ_de_bataille/,,monument-historique|jardin-prive|jardin-regulier
276,MHR_28_JR0034,Parc du manoir de Villers,"Jardin historique, Il offre, au cours de la promenade dans la lumière de la Seine, le jardin des roses, l'enclos de camélias, le jardin secret, le petit Chalet aux végétaux chers aux impressionnistes, une pièce d'eau traitée en puits de lumière...",2008,30 route de Sahurs,76113,Saint-Pierre-de-Manneville,Seine-Maritime,Normandie,49.3895262,0.929911137,http://www.manoirdevillers.com,,,,,jardin-prive|parc-paysager
277,MHR_28_JR0037,Jardin des sculptures,"Parc paysager de 7 hectares. Vaste espace de poésie créé par Jean-Marc de Pas, sculpteur paysagiste où 70 œuvres en bronze , résine ou ciment jalonnent la promenade à travers différents espaces symboliques (mare, cloître, labyrinthe).",2015,Château du Bois-Guilbert,76750,Bois-Guilbert,Seine-Maritime,Normandie,49.545888,1.410967,http://www.lejardindessculptures.com,,,https://www.instagram.com/jardin_sculptures_boisguilbert/,,maison-des-illustres|jardin-prive|jardin-contemporain|parc-paysager
278,MHR_28_JR0039,Jardin d’Angélique,"Créés il y a 18 ans par Yves et Gloria Le Bellegard à la mémoire de leur fille Angélique,
 ces jardins sont divisés en 2 parties:
 - Au sud du manoir du XVIIe siècle, un jardin aux allées rectilignes, aux haies taillées au cordo...
 - Au nord, mélange de nature plus sauvage et infinité d'espèces de fleurs et d'arbres.
 Un petit cours d'eau artificiel et de jolis petits bassins agrémentent le tout et donne une âme à l'ensemble.
 Au milieu de votre flânerie vous pourrez vous reposer quelques instants sur un banc où sous une tonnelle.",2015,Route de Lyons,76520,Montmain,Seine-Maritime,Normandie,49.41,1.26,http://www.montmain.fr/commune/patrimoine,,,,,jardin-prive|jardin-contemporain|jardin-de-collection
279,MHR_28_JR0041,Domaine d'Albizia,"Les jardins s’articulent autour de 12 espaces paysagers, chacun regroupant des familles de plantes différentes venues du monde entier. Durant votre promenade, vous ferez un tour du monde du règne végétal. Sur une superficie totale de 2,9 hectares, les paysages se succèdent sans jamais se ressembler, vous invitant tantôt à la contemplation dans le jardin japonais, tantôt à traverser la jungle du jardin exotique ou encore à vous perdre dans le labyrinthe.",2019,La Vitardière,14240,Livry,Calvados,Normandie,49.1226,-0.7803,http://domainealbizia.fr/les-jardins,https://www.facebook.com/domainealbizia,https://twitter.com/DomaineAlbizia,https://www.instagram.com/domainealbizia/,,jardin-prive|jardin-contemporain
280,MHR_76_JR0005,Jardin de l’Ancienne abbaye Saint-André,"Située sur le mont Andaon, dans l’imposante enceinte du Fort Saint-André, l’abbaye bénédictine et royale domine le Rhône et fait face à la Cité des Papes située sur l’autre rive. Fondée au Xe siécle, son Palais Abbatial sera remanié par Mignard, architecte du roi Louis XIV, reflétant la magnificence et l’élégance du XVIIIe siécle. Les jardins en terrasses de style ""Renaissance toscane"" et Méditerranéen s’étalent entre les vestiges des églises romanes et des tombeaux du Haut Moyen Âge, laissant découvrir des parterres fleuris de rosiers anciens, des plantes méditerranéennes, ainsi que pins et oliviers centenaires. Les terrasses offrent un panorama exceptionnel sur le Palais des Papes, les Alpilles, le Luberon, le Ventoux et les Dentelles du Montmirail. Tout ici laisse deviner l’important passé de ce lieu puissant et harmonieux, tremplin de l’imaginaire.",2015,Rue Montée du Fort,30400,Villeneuve-lès-Avignon,Gard,Occitanie,43.96,4.8,http://www.abbayesaintandre.fr,https://www.facebook.com/abbayesaintandre/,,https://www.instagram.com/abbayesaintandre/,,monument-historique|jardin-prive|jardin-regulier
281,MHR_76_JR0008,Jardin des Sambucs,"Situé dans le parc national des Cévennes, ce jardin vit en bonne entente avec la nature. Les bassins de lotus et les œuvres d’art se complètent dans ce jardin simple.
 Accès handicapés prévu en partie.",2004,Le Villaret,30570,Saint-André-de-Majencoules,Gard,Occitanie,44.02349577,3.687087893,https://jardinsambucs.com/,,,https://www.instagram.com/jardinsambucs/,,jardin-prive|jardin-contemporain
282,MHR_76_JR0022,Parc du Château de Merville,"Construit au milieu du XVIIIe siècle par le marquis de Chalvert, sénéchal de Toulouse, le château de Merville est une belle et sobre bâtisse très représentative de l'architecture de l'époque dans le Midi toulousain. Son par privé de 25 ha du XVIIIe siècle classé monument historique intègre un étonnant jardin de buis de la même époque et étroitement lié à l'édifice. Allées de hauts buis, perspectives, ronds-points, bassin, salles de verdure, labyrinthe, jardins secrets. Il est ouvert aujourd'hui grâce à un important programme de restauration entrepris depuis plusieurs années par les propriétaires actuels habitant le château, et descendants directs du marquis de Chalvet.
 Bordé à l'est par une grande perspective de pelouse, avec un bassin central, le jardin de buis représentant une surface de 5 ha se transforme au printemps en ""labyrinthe des merveilles"".",2004,2 place du Château,31330,Merville,Haute-Garonne,Occitanie,43.71,1.29,http://www.labyrinthedemerville.com,https://www.facebook.com/labyrinthedemerville/,,https://www.instagram.com/chateaudemerville/,,monument-historique|jardin-prive|parc-paysager|jardin-regulier
283,MHR_76_JR0033,Jardin du Grand Rond et jardin royal,"Le jardin Royal est le premier en dates des jardins publics de Toulouse, créé peu de temps avant la révolution de 1789. C'est un lieu très calme, propice aux promenades méditatives, à la rêverie poétique. Entrez dans le jardin par la porte ouest, entre un micocoulier de Provence et un ginkgo biloba. Dans l'allée de gauche, avant d'arriver devant les grands cèdres du Liban, se trouve un plaqueminier de Virginie au tronc noirâtre profondément crevassé. Ses fruits jaune-orangé, posés sur un calice à quatre sépales disposés en croix, sont comestibles après les premières gelées, comme les nèfles. A côté de lui c'est un oranger des Osages avec ses feuilles groupées en petites rosettes et des rameux armés d'épines. En face, juste après le groupe de cèdres, poussent un gros magnolia et un ginkgo biloba devant un énorme micocoulier.",2015,Rond Point Boulingrin,31000,Toulouse,Haute-Garonne,Occitanie,43.59575,1.45045,https://www.toulouse-tourisme.com/jardin-royal/toulouse/pcumid031fs0007d,,,,,jardin-regulier|jardin-public
284,MHR_76_JR0036,Parc et jardin du château de Pennautier,"Remarquable par sa taille et sa situation, il est un magnifique témoin de son temps : ""à la française"" et dessiné par le Nôtre au XVIIe siècle, ""à l’anglaise"" au XIXe siècle, il est aujourd’hui aussi le reflet du temps présent. La partie proche du château est restaurée à la française au XXe siècle. Les souvenirs du parc à l’anglaise sont omniprésents : ruines et rocailles, promenade autour du parc (1.7km), arbres rares, allées de buis, pins et cèdres bicentenaires.",2017,Maison Lorgeril,11610,Pennautier,Aude,Occitanie,43.143808,2.19388,https://www.lorgeril.wine/le-parc/,https://www.facebook.com/LORGERIL/,https://twitter.com/lorgeril,https://www.instagram.com/lorgeril_wines/,,jardin-prive|jardin-regulier
